Order_ID,Customer,Country,Region,Sales_Person,Product,Category,Amount,Currency,Order_Date,Payment_Method,Order_Status
12855,Client_591,Nigeria,Africa,Elena Rodriguez,Herman Miller Chair,Furniture,1450,USD,2023.03.01,Credit Card,Completed
12856,Client_714,Japan,APAC,Elena Rodriguez,MacBook Pro M3,Electronics,2499,NGN,2023.03.05,PayPal,Cancelled
12857,Client_956,Australia,APAC,Yuki Tanaka,Samsung S23 Ultra,Electronics,1199,JPY,N/A,Wire Transfer,Completed
12858,Client_933,Canada,North America,Yuki Tanaka,Thunderbolt Dock,Accessories,299,USD,N/A,Crypto,Completed
12859,Client_416,USA,North America,Yuki Tanaka,Conference Table,Furniture,2100,USD,"Mar 26, 2024",Wire Transfer,Cancelled
12860,Client_399,UK,EMEA,Michael Chen,Conference Table,Furniture,2100,USD,N/A,Crypto,Pending
12861,Client_207,USA,North America,David Okoro,Logitech MX Master,Accessories,USD 99,USD,2024.03.20,Credit Card,In Review
12862,Client_255,Japan,APAC,Michael Chen,Thunderbolt Dock,Accessories,299,EUR,2024.04.22,Credit Card,Completed
12863,Client_160,Germany,EMEA,Elena Rodriguez,iPhone 15 Pro,Electronics,999,JPY,2023-14-32,PayPal,Cancelled
12864,Client_126,Canada,North America,David Okoro,iPhone 15 Pro,Electronics,999,NGN,2024.03.21,PayPal,In Review
12865,Client_244,UK,EMEA,Yuki Tanaka,Conference Table,Furniture,,USD,06/24/2023,Crypto,Completed
12866,Client_308,Australia,APAC,Elena Rodriguez,Logitech MX Master,Accessories,USD 99,USD,"Mar 03, 2023",PayPal,Cancelled
12867,Client_229,Canada,North America,Michael Chen,Rack Cabinet,Infrastructure,1200,NGN,2023.05.09,Wire Transfer,In Review
12868,Client_46,Canada,North America,Michael Chen,Rack Cabinet,Infrastructure,1200,USD,"May 03, 2024",PayPal,Cancelled
12869,Client_746,USA,North America,David Okoro,iPhone 15 Pro,Electronics,999,USD,2023.05.23,PayPal,In Review
12870,Client_19,USA,North America,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,USD,03/08/2024,Wire Transfer,Completed
12871,Client_935,Australia,APAC,Sarah Jenkins,MacBook Pro M3,Electronics,2499,GBP,N/A,PayPal,Completed
12872,Client_635,Australia,APAC,Elena Rodriguez,Network Switch,Infrastructure,4500,EUR,26/01/2023,Crypto,Completed
12873,Client_633,USA,North America,Elena Rodriguez,Sony WH-1000XM5,Accessories,399,USD,02/02/2024,Credit Card,Completed
12874,Client_373,Canada,North America,Yuki Tanaka,Electric Standing Desk,Furniture,850,GBP,2023-14-32,Credit Card,Completed
12875,Client_845,USA,North America,Elena Rodriguez,Electric Standing Desk,Furniture,850,USD,2023.11.27,Credit Card,Pending
12876,Client_134,Nigeria,Africa,Elena Rodriguez,iPhone 15 Pro,Electronics,999,USD,2023-14-32,Crypto,In Review
12877,Client_258,Germany,EMEA,Yuki Tanaka,iPhone 15 Pro,Electronics,999 approx,NGN,2023-14-32,Credit Card,Completed
12878,Client_573,USA,North America,David Okoro,Herman Miller Chair,Furniture,1450,USD,14/04/2023,Wire Transfer,Cancelled
12879,Client_981,Germany,EMEA,Yuki Tanaka,Electric Standing Desk,Furniture,850,USD,08/01/2023,PayPal,Completed
12880,Client_519,Australia,APAC,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,USD,07/10/2023,PayPal,In Review
12881,Client_820,Australia,APAC,Elena Rodriguez,Logitech MX Master,Accessories,99,USD,19/03/2024,Credit Card,Pending
12882,Client_666,Canada,North America,Michael Chen,Logitech MX Master,Accessories,99,USD,01/04/2024,Crypto,Completed
12883,Client_488,Japan,APAC,David Okoro,Samsung S23 Ultra,Electronics,1199,GBP,17/11/2023,Wire Transfer,Pending
12884,Client_703,UK,EMEA,David Okoro,MacBook Pro M3,Electronics,2499,EUR,14/01/2024,Wire Transfer,In Review
12885,Client_131,Japan,APAC,Michael Chen,Thunderbolt Dock,Accessories,299,USD,N/A,PayPal,Completed
12886,Client_631,USA,North America,Michael Chen,Conference Table,Furniture,USD 2100,USD,2023.03.08,PayPal,Completed
12887,Client_518,UK,EMEA,Elena Rodriguez,Logitech MX Master,Accessories,,EUR,03/07/2023,PayPal,Completed
12888,Client_795,Nigeria,Africa,Yuki Tanaka,iPhone 15 Pro,Electronics,999,USD,2024.02.24,Wire Transfer,Completed
12889,Client_572,USA,North America,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,USD,03/05/2023,Wire Transfer,In Review
12890,Client_115,Japan,APAC,Sarah Jenkins,Samsung S23 Ultra,Electronics,1199,USD,2023.06.12,Wire Transfer,Cancelled
12891,Client_535,UK,EMEA,Elena Rodriguez,Sony WH-1000XM5,Accessories,399,USD,"Dec 31, 2023",Wire Transfer,Completed
12892,Client_341,USA,North America,Yuki Tanaka,Samsung S23 Ultra,Electronics,USD 1199,USD,N/A,Crypto,Completed
12893,Client_81,UK,EMEA,Sarah Jenkins,Enterprise Server,Infrastructure,15200,EUR,08/04/2024,Crypto,Cancelled
12894,Client_235,UK,EMEA,David Okoro,MacBook Pro M3,Electronics,2499,USD,21/03/2024,Wire Transfer,Cancelled
12895,Client_844,USA,North America,David Okoro,Thunderbolt Dock,Accessories,299,USD,16/09/2023,Wire Transfer,In Review
12896,Client_583,USA,North America,Elena Rodriguez,iPhone 15 Pro,Electronics,999,USD,03/02/2023,Credit Card,Completed
12897,Client_743,UK,EMEA,Michael Chen,Conference Table,Furniture,2100,USD,2023.01.19,Crypto,Cancelled
12898,Client_11,Japan,APAC,Yuki Tanaka,MacBook Pro M3,Electronics,2499,GBP,22/02/2023,Credit Card,Completed
12899,Client_31,Nigeria,Africa,Sarah Jenkins,MacBook Pro M3,Electronics,2499,USD,2023.10.05,Credit Card,Completed
12900,Client_760,Canada,North America,Elena Rodriguez,Electric Standing Desk,Furniture,850,GBP,2024.02.20,PayPal,Cancelled
12901,Client_93,Australia,APAC,Elena Rodriguez,Electric Standing Desk,Furniture,850,USD,10/05/2023,Credit Card,Cancelled
12902,Client_533,Australia,APAC,Elena Rodriguez,MacBook Pro M3,Electronics,2499 approx,USD,26/03/2023,Wire Transfer,In Review
12903,Client_968,UK,EMEA,Michael Chen,Herman Miller Chair,Furniture,1450,GBP,03/16/2024,Crypto,Pending
12904,Client_46,Australia,APAC,Yuki Tanaka,Electric Standing Desk,Furniture,850 approx,USD,2023.04.01,PayPal,Completed
12905,Client_802,Germany,EMEA,David Okoro,MacBook Pro M3,Electronics,USD 2499,USD,N/A,Crypto,Completed
12906,Client_471,USA,North America,Sarah Jenkins,Rack Cabinet,Infrastructure,1200 approx,USD,23/04/2024,PayPal,Completed
12907,Client_226,Nigeria,Africa,Elena Rodriguez,Herman Miller Chair,Furniture,1450,USD,2023-14-32,Wire Transfer,Completed
12908,Client_608,UK,EMEA,Sarah Jenkins,Thunderbolt Dock,Accessories,299,EUR,2023.01.01,Credit Card,Cancelled
12909,Client_209,Canada,North America,Michael Chen,Logitech MX Master,Accessories,99,USD,30/11/2023,Crypto,Pending
12910,Client_686,Japan,APAC,Michael Chen,Sony WH-1000XM5,Accessories,399,USD,2024.02.03,Crypto,Completed
12911,Client_66,Australia,APAC,Michael Chen,Electric Standing Desk,Furniture,850,GBP,05/01/2023,PayPal,Pending
12912,Client_371,UK,EMEA,Elena Rodriguez,Sony WH-1000XM5,Accessories,399,USD,N/A,Wire Transfer,Cancelled
12913,Client_885,Japan,APAC,Elena Rodriguez,Logitech MX Master,Accessories,99,JPY,2023.09.01,Wire Transfer,Completed
12914,Client_797,Australia,APAC,Yuki Tanaka,Thunderbolt Dock,Accessories,299,USD,2023.11.12,Credit Card,Completed
12915,Client_103,Australia,APAC,Yuki Tanaka,Enterprise Server,Infrastructure,15200,USD,"Mar 14, 2024",Credit Card,In Review
12916,Client_141,UK,EMEA,Elena Rodriguez,Electric Standing Desk,Furniture,850,GBP,"Jul 10, 2023",Credit Card,Completed
12917,Client_759,Australia,APAC,Elena Rodriguez,Sony WH-1000XM5,Accessories,399,JPY,26/02/2024,PayPal,Pending
12918,Client_841,Japan,APAC,Elena Rodriguez,Electric Standing Desk,Furniture,850,USD,06/08/2023,PayPal,In Review
12919,Client_164,Canada,North America,David Okoro,Samsung S23 Ultra,Electronics,1199,GBP,2023.01.10,PayPal,Completed
12920,Client_500,Japan,APAC,Elena Rodriguez,Conference Table,Furniture,2100,USD,27/08/2023,Credit Card,In Review
12921,Client_946,Germany,EMEA,Yuki Tanaka,MacBook Pro M3,Electronics,2499,EUR,2024.01.18,Wire Transfer,Completed
12922,Client_896,USA,North America,David Okoro,Herman Miller Chair,Furniture,,USD,10/11/2023,PayPal,Completed
12923,Client_647,Nigeria,Africa,Yuki Tanaka,Herman Miller Chair,Furniture,1450,NGN,20/10/2023,PayPal,Pending
12924,Client_23,Nigeria,Africa,Sarah Jenkins,Network Switch,Infrastructure,4500,USD,2023.12.28,PayPal,Pending
12925,Client_864,Canada,North America,Sarah Jenkins,Network Switch,Infrastructure,4500,NGN,2023-14-32,Credit Card,In Review
12926,Client_272,Canada,North America,Yuki Tanaka,Rack Cabinet,Infrastructure,,EUR,24/12/2023,PayPal,Pending
12927,Client_354,Germany,EMEA,Yuki Tanaka,Network Switch,Infrastructure,4500,NGN,06/18/2023,Wire Transfer,In Review
12928,Client_992,Nigeria,Africa,Elena Rodriguez,Samsung S23 Ultra,Electronics,1199,USD,07/10/2023,Crypto,Pending
12929,Client_522,Australia,APAC,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,NGN,"Mar 22, 2023",Wire Transfer,Cancelled
12930,Client_157,Australia,APAC,Elena Rodriguez,iPhone 15 Pro,Electronics,999,JPY,"Jan 25, 2023",PayPal,Completed
12931,Client_263,UK,EMEA,Michael Chen,Sony WH-1000XM5,Accessories,399,NGN,16/03/2024,Wire Transfer,In Review
12932,Client_270,Japan,APAC,Michael Chen,MacBook Pro M3,Electronics,2499,USD,2023.05.27,PayPal,Completed
12933,Client_748,USA,North America,Elena Rodriguez,Sony WH-1000XM5,Accessories,399,USD,"Dec 14, 2023",Wire Transfer,Pending
12934,Client_912,Canada,North America,Yuki Tanaka,Electric Standing Desk,Furniture,850,GBP,20/11/2023,PayPal,In Review
12935,Client_502,UK,EMEA,Michael Chen,Samsung S23 Ultra,Electronics,1199,USD,"Aug 27, 2023",Credit Card,Cancelled
12936,Client_536,USA,North America,Yuki Tanaka,Herman Miller Chair,Furniture,1450,USD,"Jan 20, 2024",Credit Card,In Review
12937,Client_170,Germany,EMEA,Elena Rodriguez,Conference Table,Furniture,2100,EUR,08/10/2023,Wire Transfer,Completed
12938,Client_898,USA,North America,David Okoro,Rack Cabinet,Infrastructure,1200,USD,2023-14-32,Crypto,In Review
12938,Client_898,USA,North America,David Okoro,Rack Cabinet,Infrastructure,1200,USD,2023-14-32,Crypto,In Review
12939,Client_604,USA,North America,Yuki Tanaka,Herman Miller Chair,Furniture,1450,USD,2023-14-32,Wire Transfer,Completed
12940,Client_81,Germany,EMEA,Elena Rodriguez,Thunderbolt Dock,Accessories,299,NGN,27/02/2024,Credit Card,Completed
12941,Client_251,Canada,North America,David Okoro,Conference Table,Furniture,2100,GBP,06/03/2023,Crypto,Pending
12942,Client_324,UK,EMEA,David Okoro,Conference Table,Furniture,2100,EUR,07/04/2023,Crypto,Pending
12943,Client_580,UK,EMEA,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,USD,"Mar 04, 2024",Credit Card,In Review
12944,Client_280,Japan,APAC,David Okoro,Electric Standing Desk,Furniture,850,EUR,04/05/2024,Wire Transfer,In Review
12944,Client_280,Japan,APAC,David Okoro,Electric Standing Desk,Furniture,850,EUR,04/05/2024,Wire Transfer,In Review
12945,Client_339,Japan,APAC,Michael Chen,Herman Miller Chair,Furniture,1450,USD,2023.04.28,PayPal,In Review
12946,Client_51,Canada,North America,Sarah Jenkins,MacBook Pro M3,Electronics,2499,USD,05/25/2023,Credit Card,Completed
12947,Client_174,UK,EMEA,Michael Chen,Electric Standing Desk,Furniture,850,USD,09/04/2023,Crypto,Pending
12948,Client_957,UK,EMEA,David Okoro,Electric Standing Desk,Furniture,850,JPY,28/01/2024,PayPal,Cancelled
12949,Client_708,Canada,North America,David Okoro,Samsung S23 Ultra,Electronics,1199,USD,03/10/2023,PayPal,Completed
12950,Client_869,USA,North America,Yuki Tanaka,Enterprise Server,Infrastructure,15200,USD,19/03/2023,Credit Card,Completed
12951,Client_71,Germany,EMEA,Michael Chen,Logitech MX Master,Accessories,99,EUR,17/03/2023,Wire Transfer,Cancelled
12952,Client_205,Japan,APAC,Sarah Jenkins,Enterprise Server,Infrastructure,15200 approx,JPY,N/A,PayPal,Pending
12953,Client_756,USA,North America,Elena Rodriguez,Herman Miller Chair,Furniture,1450,USD,2023.07.14,PayPal,Completed
12954,Client_299,Germany,EMEA,Yuki Tanaka,MacBook Pro M3,Electronics,2499,USD,20/01/2023,Wire Transfer,Completed
12955,Client_280,UK,EMEA,Michael Chen,Network Switch,Infrastructure,4500 approx,NGN,29/11/2023,Credit Card,Cancelled
12956,Client_811,Nigeria,Africa,Sarah Jenkins,Conference Table,Furniture,2100 approx,NGN,06/11/2023,PayPal,Completed
12957,Client_48,UK,EMEA,Sarah Jenkins,Conference Table,Furniture,2100,NGN,2024.03.27,PayPal,In Review
12958,Client_802,UK,EMEA,David Okoro,Thunderbolt Dock,Accessories,USD 299,NGN,25/06/2023,Wire Transfer,Completed
12959,Client_905,Australia,APAC,Sarah Jenkins,Herman Miller Chair,Furniture,1450,USD,2023.11.07,Wire Transfer,Cancelled
12960,Client_508,Nigeria,Africa,Yuki Tanaka,Electric Standing Desk,Furniture,850,USD,2023-14-32,Wire Transfer,In Review
12961,Client_401,Nigeria,Africa,Sarah Jenkins,iPhone 15 Pro,Electronics,999,EUR,2023.09.27,PayPal,Pending
12962,Client_415,Nigeria,Africa,David Okoro,Thunderbolt Dock,Accessories,299,EUR,N/A,Crypto,Pending
12963,Client_978,USA,North America,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,USD,N/A,Wire Transfer,In Review
12964,Client_768,UK,EMEA,Michael Chen,Electric Standing Desk,Furniture,850,EUR,2023.09.26,PayPal,Pending
12965,Client_680,Japan,APAC,Michael Chen,Thunderbolt Dock,Accessories,299,JPY,2023-14-32,Crypto,In Review
12966,Client_281,Nigeria,Africa,Michael Chen,Rack Cabinet,Infrastructure,1200 approx,USD,N/A,Wire Transfer,Completed
12967,Client_927,Germany,EMEA,Yuki Tanaka,Conference Table,Furniture,2100,USD,05/06/2023,PayPal,Completed
12968,Client_327,Canada,North America,David Okoro,Rack Cabinet,Infrastructure,USD 1200,NGN,"Aug 07, 2023",PayPal,Pending
12969,Client_349,Australia,APAC,Michael Chen,Network Switch,Infrastructure,4500,USD,05/07/2023,Crypto,Pending
12970,Client_306,Nigeria,Africa,Michael Chen,Logitech MX Master,Accessories,99,USD,19/02/2023,Wire Transfer,Completed
12971,Client_777,Canada,North America,Elena Rodriguez,iPhone 15 Pro,Electronics,USD 999,USD,2023-14-32,Crypto,Cancelled
12972,Client_419,Canada,North America,Elena Rodriguez,Enterprise Server,Infrastructure,,USD,05/05/2023,Crypto,Completed
12973,Client_135,Japan,APAC,Sarah Jenkins,Logitech MX Master,Accessories,99,EUR,"Oct 07, 2023",Crypto,Pending
12974,Client_862,Canada,North America,Sarah Jenkins,Samsung S23 Ultra,Electronics,1199,USD,06/26/2023,Credit Card,Cancelled
12975,Client_36,UK,EMEA,Michael Chen,Herman Miller Chair,Furniture,1450,USD,13/01/2024,Crypto,Pending
12976,Client_302,Nigeria,Africa,Michael Chen,Conference Table,Furniture,2100,NGN,2024.04.17,PayPal,Completed
12977,Client_199,Australia,APAC,Michael Chen,Rack Cabinet,Infrastructure,1200,NGN,2023.11.10,PayPal,In Review
12978,Client_826,Germany,EMEA,Elena Rodriguez,Sony WH-1000XM5,Accessories,399,JPY,"Feb 28, 2023",Crypto,Pending
12979,Client_481,Canada,North America,David Okoro,Electric Standing Desk,Furniture,850,GBP,05/06/2024,Crypto,Pending
12980,Client_481,UK,EMEA,Michael Chen,Network Switch,Infrastructure,4500,EUR,2023.04.14,Wire Transfer,Cancelled
12981,Client_140,Nigeria,Africa,David Okoro,Samsung S23 Ultra,Electronics,1199,USD,10/04/2023,Crypto,Pending
12982,Client_371,Australia,APAC,Michael Chen,Network Switch,Infrastructure,4500,USD,07/01/2023,Crypto,Pending
12983,Client_674,Japan,APAC,Elena Rodriguez,Samsung S23 Ultra,Electronics,1199,USD,11/16/2023,Crypto,In Review
12984,Client_750,UK,EMEA,David Okoro,Samsung S23 Ultra,Electronics,1199,EUR,01/05/2023,Wire Transfer,Completed
12985,Client_588,Australia,APAC,Yuki Tanaka,Conference Table,Furniture,2100,EUR,04/30/2023,PayPal,Pending
12986,Client_25,Japan,APAC,Michael Chen,Rack Cabinet,Infrastructure,1200,USD,29/05/2023,Crypto,Pending
12987,Client_747,Australia,APAC,David Okoro,Logitech MX Master,Accessories,99,GBP,2023-14-32,PayPal,Cancelled
12988,Client_798,Canada,North America,Sarah Jenkins,Electric Standing Desk,Furniture,850 approx,USD,11/06/2023,PayPal,Completed
12989,Client_696,Australia,APAC,David Okoro,Rack Cabinet,Infrastructure,1200,USD,03/05/2024,Credit Card,Completed
12990,Client_695,Germany,EMEA,David Okoro,Samsung S23 Ultra,Electronics,1199,USD,14/08/2023,Crypto,Completed
12991,Client_815,Nigeria,Africa,Elena Rodriguez,iPhone 15 Pro,Electronics,999,USD,2023.05.22,Credit Card,Pending
12992,Client_555,UK,EMEA,Michael Chen,Thunderbolt Dock,Accessories,299,USD,05/08/2023,PayPal,Completed
12993,Client_747,UK,EMEA,Yuki Tanaka,Samsung S23 Ultra,Electronics,1199,EUR,"Mar 14, 2023",Crypto,Cancelled
12994,Client_422,Germany,EMEA,Elena Rodriguez,Thunderbolt Dock,Accessories,299,USD,04/20/2024,Wire Transfer,Completed
12995,Client_787,Canada,North America,Michael Chen,MacBook Pro M3,Electronics,2499,USD,N/A,PayPal,Completed
12996,Client_952,Australia,APAC,Yuki Tanaka,Logitech MX Master,Accessories,99,JPY,2024.05.14,Wire Transfer,In Review
12997,Client_652,Australia,APAC,Sarah Jenkins,Logitech MX Master,Accessories,99,USD,2023.01.11,PayPal,Pending
12998,Client_511,Australia,APAC,Michael Chen,Conference Table,Furniture,2100,USD,05/02/2023,PayPal,Completed
12999,Client_195,Nigeria,Africa,Michael Chen,MacBook Pro M3,Electronics,2499,EUR,"Feb 15, 2023",Crypto,Cancelled
13000,Client_422,Germany,EMEA,Michael Chen,Sony WH-1000XM5,Accessories,399,GBP,26/07/2023,Wire Transfer,In Review
13001,Client_510,Australia,APAC,David Okoro,Enterprise Server,Infrastructure,15200,USD,06/06/2023,Wire Transfer,Cancelled
13002,Client_737,Canada,North America,Sarah Jenkins,Electric Standing Desk,Furniture,USD 850,NGN,02/11/2023,Credit Card,Completed
13003,Client_188,Nigeria,Africa,David Okoro,Conference Table,Furniture,2100,USD,2023.07.31,PayPal,Completed
13004,Client_680,Japan,APAC,David Okoro,Herman Miller Chair,Furniture,1450,USD,"Jul 18, 2023",PayPal,Completed
13005,Client_922,Japan,APAC,Sarah Jenkins,Network Switch,Infrastructure,4500,NGN,2023.11.12,Wire Transfer,Completed
13006,Client_503,Canada,North America,Sarah Jenkins,Thunderbolt Dock,Accessories,299,USD,08/12/2023,Wire Transfer,Pending
13007,Client_520,Japan,APAC,Michael Chen,Enterprise Server,Infrastructure,15200,NGN,21/04/2024,Wire Transfer,Cancelled
13008,Client_771,Japan,APAC,Yuki Tanaka,Electric Standing Desk,Furniture,850 approx,USD,11/10/2023,Credit Card,In Review
13009,Client_426,Canada,North America,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,USD,06/02/2023,Credit Card,Pending
13010,Client_717,Nigeria,Africa,Yuki Tanaka,Network Switch,Infrastructure,,USD,N/A,Credit Card,Pending
13011,Client_475,Nigeria,Africa,Elena Rodriguez,MacBook Pro M3,Electronics,2499,NGN,2024.04.29,Wire Transfer,Cancelled
13012,Client_435,Nigeria,Africa,Yuki Tanaka,Network Switch,Infrastructure,4500,USD,2023-14-32,Crypto,In Review
13013,Client_339,Canada,North America,Elena Rodriguez,Conference Table,Furniture,2100,USD,N/A,Wire Transfer,Completed
13014,Client_962,Japan,APAC,Michael Chen,Network Switch,Infrastructure,4500,USD,N/A,Crypto,Completed
13015,Client_381,Australia,APAC,Elena Rodriguez,MacBook Pro M3,Electronics,2499,GBP,05/02/2023,PayPal,Completed
13016,Client_106,Canada,North America,Sarah Jenkins,Herman Miller Chair,Furniture,1450,JPY,N/A,Wire Transfer,Pending
13017,Client_931,Germany,EMEA,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,USD,10/29/2023,PayPal,Pending
13018,Client_61,Canada,North America,Yuki Tanaka,Herman Miller Chair,Furniture,1450,EUR,2023.04.01,PayPal,Cancelled
13019,Client_121,Nigeria,Africa,David Okoro,MacBook Pro M3,Electronics,2499,USD,19/10/2023,Crypto,Cancelled
13020,Client_438,Australia,APAC,Michael Chen,Sony WH-1000XM5,Accessories,399,USD,07/03/2023,Credit Card,Pending
13021,Client_775,UK,EMEA,Sarah Jenkins,Herman Miller Chair,Furniture,1450,USD,29/03/2023,Credit Card,Pending
13022,Client_179,Canada,North America,Sarah Jenkins,Conference Table,Furniture,2100 approx,USD,04/20/2023,PayPal,Pending
13023,Client_718,Japan,APAC,Sarah Jenkins,Conference Table,Furniture,,USD,2023.10.09,Crypto,Completed
13024,Client_988,USA,North America,Sarah Jenkins,Enterprise Server,Infrastructure,,USD,2023.02.27,Crypto,Cancelled
13025,Client_136,UK,EMEA,Elena Rodriguez,Herman Miller Chair,Furniture,1450,USD,07/16/2023,PayPal,Completed
13026,Client_239,Germany,EMEA,David Okoro,Logitech MX Master,Accessories,USD 99,USD,04/05/2024,PayPal,Pending
13027,Client_824,Nigeria,Africa,David Okoro,Logitech MX Master,Accessories,,USD,05/07/2023,PayPal,Completed
13028,Client_49,Germany,EMEA,Elena Rodriguez,iPhone 15 Pro,Electronics,999,USD,N/A,Wire Transfer,Cancelled
